"model","enzyme","Rsquared","AIC","BIC"
"Hobbs",391,0.947930195612297,-6.39160811343387,-7.4328107672936
"Hobbs",394,0.983488508760353,-14.4122791469465,-15.4534818008062
"Hobbs",397,0.509623521947277,11.171178242314,10.9007289875906
"Hobbs",400,0.538478759951083,10.9820351313229,10.7115858765995
"Hobbs",403,0.696755825322989,5.46456459719738,5.19411534247395
"Hobbs",406,0.672135609482086,8.08234703095118,7.81189777622774
"Hobbs",415,0.820352884334574,1.08255213933056,0.0413494854708389
"Hobbs",418,0.916018384016366,-4.25346176241874,-5.29466441627846
"Hobbs",421,0.812841353045374,-4.08680545868084,-5.12800811254056
"Hobbs",483,0.814898257532133,10.2310051310046,8.27819469317507
"Hobbs",843,0.927707104986888,-9.05464121970729,-5.859354571631
"Hobbs",844,0.934062598150722,-5.10315406139601,-1.90786741331971
"Hobbs",845,0.860766193854662,22.0611879358901,25.2564745839664
"Hobbs",846,0.595923770324895,44.2323578431734,47.4276444912497
"EAAR",3,0.454650431022582,-11.384098639277,-9.56858808131268
"EAAR",4,0.993147141363183,-16.6684443171461,-16.9929834228142
"EAAR",26,0.232929404064443,24.272859450157,23.0234162655253
"EAAR",29,0.789153195546634,10.8921199670969,11.3687692171759
"EAAR",35,0.680589861928218,20.3047453646422,20.7813946147213
"EAAR",38,0.762103128429536,20.5023864848841,20.9790357349631
"EAAR",41,0.906009905474592,14.6631745699505,15.1398238200295
"EAAR",44,0.63205842295585,15.6877504278034,15.3632113221353
"EAAR",144,0.829399504215201,5.53926592833298,5.21472682266486
"EAAR",146,0.98588018953903,-9.33093232681225,-9.65547143248037
"EAAR",148,0.976350240517024,5.93455428553058,6.41120353560959
"EAAR",304,0.992444708762884,-9.22746754535715,-11.5708400707526
"EAAR",305,0.99594780259244,-9.78640821824839,-11.0358514028801
"EAAR",344,0.587106942093035,2.92287649839646,4.10622396241377
"EAAR",385,0.989729129264007,-13.2718337753331,-14.5212769599648
"EAAR",388,0.914039638685028,-5.64632865234182,-6.89577183697349
"EAAR",391,0.947930195612299,-4.39160811343414,-5.64105129806581
"EAAR",394,0.983488508760359,-12.4122791469485,-13.6617223315802
"EAAR",397,0.509623521947286,13.1711782423139,12.8466391366457
"EAAR",400,0.53847875995124,12.9820351313206,12.6574960256525
"EAAR",403,0.696755825324932,7.46456459715252,7.1400254914844
"EAAR",406,0.782797812621309,7.1999470871957,6.87540798152758
"EAAR",415,0.820352884334679,3.08255213932706,1.83310895469539
"EAAR",418,0.916018384016396,-2.25346176242092,-3.50290494705258
"EAAR",421,0.812841353045366,-2.08680545868058,-3.33624864331225
"EAAR",483,0.900391798923599,9.13269947167153,6.78932694627613
"EAAR",843,0.927707104986899,-7.05464121970954,-3.22029724201799
"EAAR",844,0.935204884584496,-3.34781265740756,0.486531320283992
"EAAR",845,0.861768213726782,23.9600702508315,27.7944142285231
"EAAR",846,0.835923466159765,33.6145700206553,37.4489139983469
"Ritchie",35,0.690087426529701,18.0632594476372,18.4604671560364
"Ritchie",38,0.639690596244335,21.8233932862592,22.2206009946584
"Ritchie",41,0.745405924983501,20.6350226882727,21.0322303966719
"Ritchie",44,0.472326822589643,16.2116210242325,15.941171769509
"Ritchie",144,0.97273087643262,-9.29572045905972,-9.56616971378315
"Ritchie",148,0.905957533559641,14.9777023324208,15.37491004082
"Ritchie",397,0.806335452120268,4.66785700595336,4.39740775122993
"Ritchie",400,0.836615512021011,3.71308230931948,3.44263305459605
"Ritchie",403,0.876493627078325,-0.823154467418846,-1.09360372214228
"Ritchie",406,0.916180696126069,-1.46521016234163,-1.73565941706507
"Ritchie",844,0.860868917349033,5.35079565844187,8.54608230651816
"Ritchie",845,0.661275616662264,34.5076383094113,37.7029249574876
"Ritchie",846,0.698174119951614,40.1478123080998,43.3430989561761
